Sex = Female,Sex = Male,Age_Cat = Less than 25,Age_Cat = 25 - 45,Age_Cat = Greater than 45,Race = African-American,Race = Asian,Race = Caucasian,Race = Hispanic,Race = Native American,Race = Other,C_Charge_Degree = F,C_Charge_Degree = M,Priors_Count,Time_Served,Status
0,1,0,0,1,1,0,0,0,0,0,0,1,11,79,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,12,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,13,1,0
1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,0,1,1,0,0,0,0,0,0,1,15,14,0
0,1,1,0,0,1,0,0,0,0,0,1,0,3,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,15,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,12,34,1
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,28,33,0
0,1,0,1,0,1,0,0,0,0,0,1,0,7,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,4,0,0
1,0,0,1,0,0,0,0,1,0,0,1,0,4,5,0
0,1,0,1,0,1,0,0,0,0,0,1,0,16,8,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,13,6,1
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,0,6,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,1,35,1
0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,7,0,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,8,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,5,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,5,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,1,99,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1
1,0,0,1,0,0,0,1,0,0,0,1,0,11,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,3,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,6,0,0
0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0
0,1,1,0,0,1,0,0,0,0,0,0,1,1,6,0
1,0,1,0,0,0,0,0,1,0,0,0,1,2,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,5,186,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0
0,1,0,0,1,0,0,1,0,0,0,0,1,3,2,1
0,1,0,1,0,0,0,1,0,0,0,1,0,4,2,0
0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,2,3,1
0,1,1,0,0,0,0,0,1,0,0,1,0,2,58,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,12,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1,8,23,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,4,0
1,0,0,0,1,1,0,0,0,0,0,1,0,6,1,1
0,1,0,1,0,0,0,1,0,0,0,0,1,4,26,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,9,84,0
0,1,0,0,1,0,0,1,0,0,0,1,0,2,6,1
0,1,0,0,1,1,0,0,0,0,0,1,0,12,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,0,0,0,1,1,0,0,20,0
1,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,3,0,0
1,0,0,0,1,0,0,1,0,0,0,1,0,6,10,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,456,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,0,1,0,3,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,0,2,0
0,1,0,1,0,1,0,0,0,0,0,1,0,10,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,2,0
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,3,1
0,1,0,1,0,0,0,1,0,0,0,1,0,5,55,0
0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,8,1
0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1
1,0,0,0,1,0,0,0,0,0,1,1,0,0,3,1
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,0,1,0,0,0,1,0,0,1,0,2,3,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,1
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,21,6,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,3,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,129,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,3,29,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,3,1,0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,3,2,1
1,0,0,1,0,0,0,1,0,0,0,1,0,4,29,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,6,0
1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,15,65,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,3,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
1,0,1,0,0,1,0,0,0,0,0,1,0,3,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,2,11,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1,0,0,1,0,0,0,0,0,0,1,0,1,4,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,3,205,0
1,0,1,0,0,1,0,0,0,0,0,0,1,3,2,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,34,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,18,0
0,1,0,1,0,0,0,1,0,0,0,1,0,10,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,7,20,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,5,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,3,1
0,1,0,1,0,1,0,0,0,0,0,1,0,5,9,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,3,1
0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,12,1,0
1,0,0,1,0,0,0,1,0,0,0,0,1,4,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,4,7,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,28,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,18,197,0
0,1,0,1,0,1,0,0,0,0,0,1,0,2,2,1
0,1,0,1,0,0,0,0,0,0,1,1,0,0,108,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,44,1
1,0,0,1,0,0,0,1,0,0,0,1,0,1,8,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,9,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,3,0,1
1,0,0,1,0,0,0,0,1,0,0,1,0,0,25,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,15,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
1,0,0,1,0,1,0,0,0,0,0,1,0,1,6,0
0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,80,0
0,1,1,0,0,1,0,0,0,0,0,1,0,5,4,0
0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1
1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,2,0
1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,5,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,12,9,0
0,1,0,1,0,1,0,0,0,0,0,1,0,2,258,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,8,2,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,4,1,1
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,1,0,0,0,1,2,29,1
0,1,0,1,0,1,0,0,0,0,0,1,0,9,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,1,2,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,4,1
0,1,1,0,0,0,0,0,1,0,0,1,0,2,91,1
1,0,0,0,1,1,0,0,0,0,0,0,1,21,21,0
0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,12,241,1
0,1,0,0,1,1,0,0,0,0,0,1,0,3,1,1
1,0,0,1,0,0,0,1,0,0,0,0,1,2,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,13,5,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,1,0,0,0,0,1,0,0,0,1,0,3,9,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,5,597,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,5,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,149,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,103,0
0,1,1,0,0,1,0,0,0,0,0,1,0,3,44,0
0,1,1,0,0,0,0,1,0,0,0,1,0,1,2,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
0,1,0,1,0,0,0,0,1,0,0,0,1,2,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,0,1,0,0,0,1,0,0,1,0,13,141,1
0,1,0,0,1,1,0,0,0,0,0,1,0,22,33,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,1
1,0,1,0,0,0,0,1,0,0,0,1,0,3,2,0
0,1,0,1,0,0,0,0,1,0,0,1,0,1,2,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,8,1,0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,4,2,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,7,0,0
0,1,0,1,0,0,0,0,0,0,1,1,0,0,54,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,3,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,6,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,2,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,40,1
0,1,0,1,0,1,0,0,0,0,0,0,1,6,1,0
1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,11,141,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,2,1,1
0,1,0,0,1,0,0,1,0,0,0,1,0,1,81,0
0,1,0,1,0,0,0,0,1,0,0,1,0,2,13,1
0,1,0,1,0,1,0,0,0,0,0,1,0,17,1,0
1,0,0,0,1,0,0,1,0,0,0,0,1,1,4,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,89,1
1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,17,0,0
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,3,9,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,2,1
0,1,0,1,0,1,0,0,0,0,0,0,1,2,1,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,132,0
1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,21,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,18,0,0
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,9,8,0
0,1,1,0,0,1,0,0,0,0,0,1,0,1,35,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,10,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,6,0
0,1,0,1,0,0,0,1,0,0,0,1,0,1,39,0
0,1,0,1,0,1,0,0,0,0,0,0,1,1,5,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,5,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,3,1
0,1,1,0,0,0,0,1,0,0,0,1,0,3,142,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,120,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,28,1
0,1,0,0,1,0,0,1,0,0,0,1,0,2,3,1
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
1,0,1,0,0,1,0,0,0,0,0,1,0,4,2,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,1,0
1,0,0,1,0,1,0,0,0,0,0,1,0,4,2,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
0,1,0,0,1,0,0,1,0,0,0,1,0,3,16,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,2,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,18,0
0,1,0,1,0,1,0,0,0,0,0,1,0,3,9,0
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1
1,0,0,1,0,0,0,0,0,0,1,1,0,2,15,1
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,10,181,0
0,1,0,1,0,1,0,0,0,0,0,1,0,5,49,0
0,1,1,0,0,1,0,0,0,0,0,1,0,4,192,0
0,1,0,1,0,0,0,1,0,0,0,0,1,0,2,1
1,0,0,0,1,0,1,0,0,0,0,1,0,6,1,0
0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,13,32,0
0,1,0,1,0,0,0,1,0,0,0,1,0,0,2,0
0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
0,1,0,0,1,1,0,0,0,0,0,0,1,4,4,1
0,1,0,1,0,0,0,0,1,0,0,0,1,1,3,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,1,0
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,2,4,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,0,1,20,30,0
0,1,1,0,0,0,0,1,0,0,0,1,0,2,32,1
1,0,0,1,0,0,0,1,0,0,0,1,0,2,0,0
1,0,0,1,0,1,0,0,0,0,0,1,0,6,0,1
0,1,0,0,1,1,0,0,0,0,0,0,1,12,3,0
0,1,0,0,1,1,0,0,0,0,0,1,0,4,1,0
0,1,0,0,1,1,0,0,0,0,0,0,1,8,25,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,1,0,1,0,0,0,1,0,0,0,1,0,2,9,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,1
1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,7,28,1
0,1,0,0,1,1,0,0,0,0,0,0,1,0,4,0
0,1,0,1,0,0,0,1,0,0,0,1,0,5,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,16,33,0
0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,2,13,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,2,0
0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,6,4,0
1,0,0,1,0,0,0,1,0,0,0,1,0,3,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,0,1,0,0,0,0,0,1,0,0,1,2,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0
0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,0,280,1
0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,9,173,1
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,0,1,6,1,0
0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0
1,0,1,0,0,0,0,1,0,0,0,0,1,4,133,0
1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0,1,0,1,0,1,0,0,0,0,0,1,0,8,0,0
0,1,0,1,0,0,0,1,0,0,0,1,0,3,7,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,0,0,0,1,1,0,0,6,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,1,1
0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
0,1,1,0,0,1,0,0,0,0,0,1,0,3,21,0
0,1,0,1,0,1,0,0,0,0,0,1,0,2,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,11,29,0
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,4,17,0
0,1,0,1,0,1,0,0,0,0,0,1,0,15,30,0
0,1,0,1,0,1,0,0,0,0,0,1,0,10,20,0
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,1,0,0,1,0,0,1,0,0,0,0,1,3,12,0
0,1,0,0,1,1,0,0,0,0,0,0,1,10,4,0
0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,9,111,1
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,0,1,3,6,1
0,1,0,0,1,0,0,1,0,0,0,1,0,2,29,0
0,1,0,1,0,0,1,0,0,0,0,1,0,0,19,1
0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
1,0,0,1,0,1,0,0,0,0,0,1,0,5,1,1
1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
0,1,0,1,0,0,0,0,0,0,1,0,1,2,64,1
0,1,0,1,0,0,0,1,0,0,0,1,0,4,33,0
0,1,0,1,0,1,0,0,0,0,0,1,0,7,6,0
0,1,0,1,0,1,0,0,0,0,0,1,0,3,13,0
1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,3,1,1
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0
0,1,0,0,1,0,0,0,1,0,0,1,0,8,1,1
0,1,1,0,0,0,0,1,0,0,0,1,0,1,8,1
1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,45,1
0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1
0,1,0,0,1,1,0,0,0,0,0,1,0,4,0,1
0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,6,0
0,1,0,1,0,0,0,0,1,0,0,1,0,1,4,1
0,1,1,0,0,1,0,0,0,0,0,1,0,5,1,0
0,1,0,0,1,1,0,0,0,0,0,1,0,3,11,0
0,1,0,1,0,1,0,0,0,0,0,0,1,6,1,0
0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1
1,0,0,1,0,1,0,0,0,0,0,0,1,2,100,1
0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,2,8,1
0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,7,1,0
0,1,0,1,0,0,0,0,1,0,0,0,1,4,0,1
0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,0
0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0,0,1,0,0,0,1,0,0,0,1,0,1,7,1
0,1,0,1,0,1,0,0,0,0,0,0,1,16,1,0
0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1
0,1,0,0,1,1,0,0,0,0,0,1,0,6,0,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,2,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1
0,1,1,0,0,1,0,0,0,0,0,1,0,1,156,1
0,1,0,0,1,1,0,0,0,0,0,1,0,0,5,1
0,1,0,1,0,0,0,1,0,0,0,0,1,3,1,1
0,1,0,1,0,0,0,1,0,0,0,1,0,0,47,0
0,1,0,1,0,0,0,0,1,0,0,1,0,6,1,0
0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,1
0,1,0,1,0,1,0,0,0,0,0,0,1,7,1,0
1,0,0,1,0,1,0,0,0,0,0,0,1,7,0,0
